Incident ID,Year,Month,Country,Region,City,UN,INGO,ICRC,NRCS and IFRC,NNGO,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Total internationals,Total killed,Total wounded,Total kidnapped,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Motive
1031,2010,12,Somalia,Woqooyi Galbeed,,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,1,0,1,Unknown,Ambush,Road,Economic
1036,2010,12,Afghanistan,Helmand,Lashkar Gah,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Unknown,Political
1030,2010,12,Afghanistan,Balkh,Charbolak,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Ambush,Road,Unknown
1047,2010,12,Malawi,Southern,Chiradzulu,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,Bodily assault,Raid,Office/compound,Economic
1039,2010,12,Iraq,Al-Anbar,Ramadi,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,Vehicle-born IED,Combat/Crossfire,Public location,Incidental
1052,2010,12,DR Congo,North Kivu,Rutshuru,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Bodily assault,Ambush,Unknown,Economic
1045,2010,12,Afghanistan,Kandahar,Qasem Pul ,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown
1080,2011,1,Somalia,Mudug,Gaalkacyo,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Vehicle-born IED,Individual attack,Public location,Political
1081,2011,1,Afghanistan,Takhar,Taloqan,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Individual attack,Unknown,Unknown
1230,2011,1,Afghanistan,Uruzgan,,2,1,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,1,0,2,Roadside IED,Ambush,Road,Unknown
1082,2011,1,Afghanistan,Sar-e Pol,Sar-e-Pol,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Unknown,Ambush,Road,Unknown
1083,2011,1,Sudan,South Darfur,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Raid,Home,Unknown
1084,2011,1,Niger,Tillaberi,Niamey,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Kidnap-killing,Individual attack,Public location,Political
1231,2011,1,Sudan,,,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,Kidnapping,Unknown,Unknown,Political
1085,2011,1,Pakistan,Balochistan,"Tambo Tehsil, Nasirabad Division",0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,Kidnapping,Ambush,Road,Unknown
1086,2011,1,Sudan,West Darfur,Ag Geneina (near),3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,3,Kidnapping,Individual attack,Office/compound,Political
1232,2011,1,Pakistan,Khyber Pakhtunkhwa,Peshawar,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,Office/compound,Incidental
1233,2011,1,Pakistan,FATA,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Kidnap-killing,Individual attack,Road,Political
1234,2011,1,Pakistan,Balochistan,Chaman,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Unknown
1087,2011,1,Pakistan,Balochistan,Ghanja Dori,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,1,1,0,Shooting,Ambush,Road,Unknown
1088,2011,1,Afghanistan,Parvan,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Unknown,Individual attack,Road,Political
1235,2011,1,Central African Republic,Ouham,Kabo,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,1,0,1,Kidnapping,Unknown,Unknown,Unknown
1236,2011,2,Tanzania,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Unknown,Unknown,Unknown
1089,2011,2,Afghanistan,Nangarhar,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Kidnap-killing,Ambush,Road,Unknown
1272,2011,2,Papua New Guinea,National Capital,Port Moresby,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Economic
1314,2011,2,Somalia,Banadir,Mogadishu,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Other Explosives,Raid,Office/compound,Political
1239,2011,2,DR Congo,North Kivu,Rutshuru,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown
1090,2011,2,Afghanistan,Faryab,,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Bodily assault,Raid,Office/compound,Unknown
1237,2011,2,Haiti,West,Port au Prince,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Economic
1091,2011,2,Afghanistan,Nangarhar,Jalalabad,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Combat/Crossfire,Public location,Incidental
1092,2011,2,Somalia,Nugal,Burtinle,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Raid,Home,Incidental
1238,2011,2,Afghanistan,Nurestan,Wanat,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Political
1093,2011,2,Afghanistan,Helmand,Lashkar Gah,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Individual attack,Unknown,Political
1241,2011,2,Afghanistan,Balkh,Bodana Qala,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,Kidnapping,Ambush,Road,Political
1242,2011,3,Philippines,Lanao del Sur,"Lumbayanague, Barangay Dalaun",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Unknown,Unknown,Political
1243,2011,3,Haiti,West,Port au Prince,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,Kidnapping,Unknown,Unknown,Unknown
1278,2011,3,Yemen,Sa'dah,Sa'dah,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Combat/Crossfire,Unknown,Incidental
1244,2011,3,Libyan Arab Jamahiriya,West,Misrata,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Shooting,Combat/Crossfire,Project site,Incidental
1094,2011,3,Afghanistan,Baghlan,Dushi ,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Individual attack,Unknown,Incidental
1245,2011,3,Sudan,Eastern Equatoria,Torit,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Incidental
1246,2011,3,Myanmar,Mandalay,Meiktila,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Bodily assault,Individual attack,Home,Unknown
1103,2011,3,Cote D'Ivoire,Tabou,Du (Near),0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown
1099,2011,3,Cote D'Ivoire,Abidjan,"Anyama, near Abidjan",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Unknown
1247,2011,4,Honduras,Departamento de Valle,,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Political
1280,2011,4,Sudan,Jonglei,Bor,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Unknown,Incidental
1095,2011,4,Afghanistan,Konar,,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,3,Shooting,Ambush,Road,Unknown
1121,2011,4,Afghanistan,Khost,Zeinkhel,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,Kidnapping,Ambush,Road,Unknown
1096,2011,4,DR Congo,South Kivu,Ngomo,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,0,0,2,Shooting,Ambush,Road,Economic
1248,2011,4,Uganda,Northern,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Unknown,Unknown,Economic
1279,2011,4,Sudan,North Darfur,Kabkabiya,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Combat/Crossfire,Public location,Incidental
1120,2011,4,Sudan,Central Equatoria,Juba,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Raid,Office/compound,Economic
1101,2011,4,Sudan,Unity,,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping,Ambush,Road,Unknown
1122,2011,4,Pakistan,Balochistan,Quetta,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,Vehicle-born IED,Unknown,Office/compound,Unknown
1097,2011,4,Sudan,Jonglei,Pajut,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Unknown,Ambush,Road,Unknown
1098,2011,4,Afghanistan,Kabul,Kabul (District 5),0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Raid,Home,Unknown
1100,2011,4,Sudan,Jonglei,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Ambush,Road,Unknown
1249,2011,5,Afghanistan,Ghazni,Ghazni,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Political
1250,2011,5,Central African Republic,Vakaga,Tiroungoulou,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,4,Kidnapping,Ambush,Road,Unknown
1251,2011,5,Afghanistan,Ghazni,Ghazni,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,Road,Incidental
1252,2011,5,Sudan,Jonglei,Walgak,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Individual attack,Unknown,Incidental
1102,2011,5,Ethiopia,Jarar,Jijiga (near),4,0,0,0,0,0,1,1,2,4,0,0,0,0,1,1,2,4,1,0,3,Kidnapping,Ambush,Unknown,Unknown
1253,2011,5,El Salvador,San Salvador,,0,0,0,2,0,0,1,1,0,2,0,0,0,0,1,1,0,2,2,0,0,Shooting,Ambush,Road,Unknown
1123,2011,5,Afghanistan,Ghowr,Talmastan,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Project site,Political
1160,2011,5,Sudan,Northern Bahr el Ghazal,Marial Bai,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Bodily assault,Detention,Road,Unknown
1115,2011,5,Yemen,Hadramawt,Sayun,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,1,2,0,Kidnapping,Unknown,Unknown,Political
1162,2011,6,Somalia,Bay,Baydhaba,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Raid,Home,Political
1116,2011,6,Sudan,North Darfur,Tawila,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Landmine ,Ambush,Road,Incidental
1117,2011,6,Afghanistan,Balkh,Kochek Qizl,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Individual attack,Home,Incidental
1124,2011,6,Afghanistan,Lowgar,Sajawand,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Kidnap-killing,Unknown,Unknown,Political
1125,2011,6,Afghanistan,Faryab,Ming Darakht,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,Unknown
1118,2011,6,Afghanistan,Nangarhar,Pirakhel,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown
1119,2011,6,Afghanistan,Nangarhar,Dac ,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Public location,Unknown
1126,2011,6,Afghanistan,Balkh,Mazar-e Sharif,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Unknown
1127,2011,6,Sudan,South Kordofan,Kadugli,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Unknown,Unknown,Unknown
1128,2011,6,Afghanistan,Daykondi,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Bodily assault,Individual attack,Unknown,Political
1130,2011,6,Afghanistan,Konar,Asadabad,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,Kidnapping,Ambush,Road,Political
1131,2011,6,Afghanistan,Jowzjan,Zadriani (Besh Kapa),0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown
1161,2011,6,Kenya,North Eastern,Hagadera refugee camp,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Economic
1132,2011,6,Sudan,Central Equatoria,Juba,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Economic
1133,2011,6,Pakistan,Khyber Pakhtunkhwa,Mansehra,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,Bodily assault,Mob violence,Office/compound,Economic
1134,2011,6,Afghanistan,Helmand,Deh Mazang,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Combat/Crossfire,Office/compound,Incidental
1135,2011,6,Afghanistan,Balkh,Mazar-e Sharif,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,Unknown,Incidental
1136,2011,6,Sudan,Central Equatoria,Juba,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Home,Unknown
1273,2011,6,Afghanistan,Balkh,Mazar-e Sharif,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Unknown,Unknown,Unknown
1255,2011,6,Kenya,Nairobi,Near Nairobi,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Economic
1137,2011,6,Afghanistan,Helmand,Alizo,0,0,0,0,3,0,1,2,0,3,0,0,0,0,1,2,0,3,3,0,0,Vehicle-born IED,Ambush,Road,Incidental
1138,2011,7,Afghanistan,Paktia,Zaw,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,Project site,Incidental
1129,2011,7,Afghanistan,Farah,Shamalgah ,0,0,0,0,6,0,4,0,2,6,0,0,0,0,4,0,2,6,2,0,4,Kidnap-killing,Unknown,Unknown,Unknown
1254,2011,7,Afghanistan,Nurestan,Do Ab,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shelling,Combat/Crossfire,Road,Incidental
1139,2011,7,South Sudan,Jonglei,Kaikuiny Boma,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,Unknown,Incidental
1140,2011,7,Pakistan,Balochistan,Surkhab,0,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,8,Kidnapping,Ambush,Road,Unknown
1141,2011,7,Afghanistan,Wardak,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Combat/Crossfire,Unknown,Incidental
1142,2011,7,Afghanistan,Kandahar,Kandahar,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Shooting,Ambush,Road,Unknown
1143,2011,7,Afghanistan,Faryab,Maymana,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping,Ambush,Road,Unknown
1256,2011,8,Pakistan,Sindh,Moro (near),0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Unknown
1281,2011,8,Ethiopia,Korahe,Kebridehar,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Other Explosives,Raid,Public location,Incidental
1144,2011,8,Sudan,South Darfur,Nyala,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,Kidnapping,Ambush,Road,Unknown
1257,2011,8,Chad,N'Djamena,N'Djamena,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,Bodily assault,Ambush,Road,Economic
1145,2011,8,South Sudan,Jonglei,Pieri,0,5,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,Unknown,Raid,Unknown,Unknown
1146,2011,8,Afghanistan,Parvan,Salang Pass,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,2,0,0,Bodily assault,Individual attack,Public location,Economic
1147,2011,8,South Sudan,Upper Nile,Kaka,0,9,0,0,0,0,1,8,0,9,0,0,0,0,1,8,0,9,0,0,9,Unknown,Combat/Crossfire,Unknown,Incidental
1258,2011,8,Somalia,Hiraan,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Combat/Crossfire,Unknown,Incidental
1148,2011,8,Nigeria,Federal Capital Territory,Abuja,46,0,0,0,0,0,9,37,0,46,0,0,0,0,9,37,0,46,8,0,38,Vehicle-born IED,Raid,Office/compound,Political
1149,2011,8,Somalia,Gedo,Garbahaarey,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Kidnap-killing,Unknown,Unknown,Political
1150,2011,8,Afghanistan,Takhar,Saqab,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,1,0,1,Vehicle-born IED,Ambush,Road,Political
1151,2011,8,Somalia,Bay,Baydhaba,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Unknown,Unknown,Political
1152,2011,9,Sudan,North Darfur,"Al Fasher, El Nakhil",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Raid,Home,Economic
1259,2011,9,Syrian Arab Republic,Homs,Homs,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,3,3,0,0,Shooting,Unknown,Road,Unknown
1153,2011,9,DR Congo,North Kivu,"Kigoma, Mpofi",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Unknown,Unknown,Unknown
1154,2011,9,DR Congo,North Kivu,Kaseghe (near Lubero),0,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,6,Kidnapping,Unknown,Unknown,Unknown
1155,2011,9,South Sudan,Jonglei,"Twic, Guatda Awing Payam ",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Combat/Crossfire,Unknown,Economic
1156,2011,9,Honduras,Colon,Danli,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Home,Economic
1158,2011,9,Afghanistan,Ghowr,Mazar Qul,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Road,Incidental
1157,2011,9,Kenya,North Eastern,Hagadera refugee camp,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Individual attack,Project site,Political
1159,2011,9,Afghanistan,Herat,Karukh,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,Kidnapping,Ambush,Road,Economic
1164,2011,9,Afghanistan,Nangarhar,Chiknawari,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Individual attack,Unknown,Unknown
1260,2011,9,Colombia,Capital District,Bogota,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Mob violence,Road,Unknown
1261,2011,10,Somalia,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Unknown,Unknown,Unknown
1165,2011,10,DR Congo,South Kivu,Fizi,0,0,0,0,5,0,5,0,0,5,0,0,0,0,5,0,0,5,4,0,1,Unknown,Ambush,Road,Political
1776,2011,10,Somalia,Lower Juba,Afmadow (near),0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Political
1282,2011,10,Uganda,Central,Kampala,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,Bodily assault,Individual attack,Unknown,Incidental
1166,2011,10,South Sudan,Central Equatoria,Juba,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,Unknown,Unknown,Public location,Economic
1167,2011,10,Afghanistan,Herat,Seyawshan,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Unknown,Unknown,Political
1168,2011,10,Afghanistan,Faryab,Bokhari Qala Road (DAC),0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,1,0,3,Kidnapping,Unknown,Unknown,Unknown
1262,2011,10,Central African Republic,Kemo,Sibut,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,3,0,0,Unknown,Ambush,Road,Unknown
1169,2011,10,Kenya,North Eastern,Dadaab refugee camp,0,3,0,0,0,0,0,1,0,1,0,0,2,2,0,1,2,3,1,2,0,Kidnapping,Individual attack,Project site,Political
1174,2011,10,Afghanistan,Wardak,Jilga (Dai Mirdad-Chaki Wardak Road),0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping,Ambush,Road,Political
1170,2011,10,Western Sahara,Tindouf,Tindouf,0,4,0,0,0,0,0,1,0,1,0,0,3,3,0,1,3,4,2,2,0,Kidnapping,Raid,Office/compound,Political
1171,2011,10,Kenya,Isiolo,"Isiolo, Kambi Garaba",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Mob violence,Home,Incidental
1172,2011,10,Sudan,South Darfur,Nyala,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown
1173,2011,10,Somalia,Mudug,Gaalkacyo,0,3,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,1,0,2,Kidnapping,Unknown,Unknown,Political
1316,2011,10,Somalia,Mudug,Garsoor,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Public location,Unknown
1175,2011,10,Afghanistan,Faryab,Shebakhtu and Khwaja Qishri Bala,0,0,0,0,3,0,2,0,1,3,0,0,0,0,2,0,1,3,1,0,2,Kidnap-killing,Ambush,Road,Political
1176,2011,10,Afghanistan,Kandahar,"Kandahar (District 2, Near Ayubi Hospital)",5,0,0,0,4,0,4,5,0,9,0,0,0,0,4,5,0,9,5,0,4,Complex attack,Raid,Office/compound,Political
1178,2011,11,Afghanistan,Faryab,Nahrin,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,3,1,0,2,Kidnapping,Individual attack,Project site,Unknown
1263,2011,11,DR Congo,North Kivu,Rutshuru,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping,Ambush,Road,Unknown
1177,2011,11,Afghanistan,Faryab,Tapi Khwaja Osman (bordering Qaysar along the Qaysar-Almar Road),0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping,Ambush,Road,Unknown
1264,2011,11,Pakistan,Balochistan,Khuzdar,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping,Ambush,Road,Unknown
1317,2011,11,Somalia,Mudug,Gaalkacyo,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Public location,Unknown
1318,2011,11,Somalia,Sool,Hudun,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Raid,Home,Economic
1179,2011,11,Somalia,Mudug,Gaalkacyo,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Public location,Unknown
1180,2011,11,Kenya,North Eastern,Garissa,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Bodily assault,Detention,Custody,Political
1265,2011,11,Somalia,Sool,Las Anod,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Individual attack,Home,Economic
1319,2011,11,Somalia,Lower Juba,Between Hawinha and Tabta,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown
1181,2011,11,DR Congo,North Kivu,Masisi,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,Shooting,Raid,Office/compound,Political
1182,2011,11,Afghanistan,Kapisa,DAC (GOA Department of Agriculture Compound),0,0,0,0,3,0,1,2,0,3,0,0,0,0,1,2,0,3,3,0,0,Shelling,Combat/Crossfire,Office/compound,Incidental
1183,2011,11,Yemen,Lahj,Msaimeer,0,0,3,0,0,0,0,0,2,2,0,0,1,1,0,0,3,3,0,1,2,Kidnapping,Ambush,Road,Political
1266,2011,11,Pakistan,Balochistan,Dera Allah Yar,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Raid,Home,Economic
1184,2011,11,Burundi,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Kidnap-killing,Raid,Public location,Economic
1267,2011,11,Sudan,Central Darfur,Zalingi,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Unknown
1268,2011,12,South Sudan,Jonglei,Akobo,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Incidental
1185,2011,12,South Sudan,Central Equatoria,Munuki,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Home,Economic
1306,2011,12,Pakistan,Balochistan,Pishin,0,0,0,0,6,0,2,0,4,6,0,0,0,0,2,0,4,6,6,0,0,Kidnapping,Unknown,Unknown,Political
1186,2011,12,South Sudan,Western Equatoria,Lanyi,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Unknown,Ambush,Road,Unknown
